Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link,
coreos/etcd,benchMakeWatches,benchMakeWatches,Integer as a for lower bound,false,0,146,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L146,
coreos/etcd,benchMakeWatches,benchMakeWatches,Func as a for upper bound,false,Name : len(streams),159,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L159,
coreos/etcd,benchMakeWatches,benchMakeWatches,len() as a for upper bound,false,Name : len(streams),159,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L159,
coreos/etcd,benchMakeWatches,benchMakeWatches,Integer as a for lower bound,false,0,159,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L159,
coreos/etcd,benchPutWatches,benchPutWatches,Var as a for upper bound,false,watchPutTotal,186,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L186,
coreos/etcd,benchPutWatches,benchPutWatches,Integer as a for lower bound,false,0,186,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L186,
coreos/etcd,benchPutWatches,benchPutWatches,Go in for,false,,199,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L199,
coreos/etcd,benchPutWatches,benchPutWatches,Func as a chan bound,true,Name : len(clients),206,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L206,
coreos/etcd,benchPutWatches,benchPutWatches,len() as a chan bound,true,Name : len(clients),206,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L206,
coreos/etcd,benchPutWatches,benchPutWatches,Var as a for upper bound,false,watchPutTotal,209,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L209,
coreos/etcd,benchPutWatches,benchPutWatches,Integer as a for lower bound,false,0,209,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L209,
coreos/etcd,benchPutWatches,benchPutWatches,Slice as a spawning for upper bound,true,Name : clients,215,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L215,
coreos/etcd,benchPutWatches,benchPutWatches,Go in for,false,,216,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/tools/benchmark/cmd/watch.go#L216,
coreos/etcd,startPeer,startPeer,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/peer.go:196:11 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/peer.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/peer.go#L0,
coreos/etcd,start,start,Integer as a for upper bound,false,4,66,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/pipeline.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/pipeline.go#L66,
coreos/etcd,start,start,Integer as a for lower bound,false,0,66,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/pipeline.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/pipeline.go#L66,
coreos/etcd,start,handle,Go in for,false,,67,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/pipeline.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/pipeline.go#L67,
coreos/etcd,post,post,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/pipeline.go:142:10 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/pipeline.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/pipeline.go#L0,
coreos/etcd,post,post,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/snapshot_sender.go:177:9 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/snapshot_sender.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/rafthttp/snapshot_sender.go#L0,
coreos/etcd,StartEtcd,StartEtcd,Var as a chan bound,true,&{0xc01f64f710 19734993 + 0xc01f64f7a0},211,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/embed/etcd.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/embed/etcd.go#L211,
coreos/etcd,serve,serve,A receive was found on a channel that could not be parsed : /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/embed/serve.go:95:2,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/embed/serve.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/embed/serve.go#L0,
coreos/etcd,Run,serve,Go in for,false,,97,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/tcpproxy/userspace.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/tcpproxy/userspace.go#L97,
coreos/etcd,checkVersion,checkVersion,Func as a chan bound,true,Name : len(eps),497,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go#L497,
coreos/etcd,checkVersion,checkVersion,len() as a chan bound,true,Name : len(eps),497,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go#L497,
coreos/etcd,checkVersion,checkVersion,Func as a add bound,true,Name : len(eps),504,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go#L504,
coreos/etcd,checkVersion,checkVersion,len() as a add bound,true,Name : len(eps),504,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go#L504,
coreos/etcd,checkVersion,checkVersion,Slice as a spawning for upper bound,true,Name : eps,505,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go#L505,
coreos/etcd,checkVersion,checkVersion,Go in for,false,,507,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go#L507,
coreos/etcd,checkVersion,checkVersion,Slice as a spawning for upper bound,true,Name : eps,534,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/client.go#L534,
coreos/etcd,KeepAlive,KeepAlive,Var as a chan bound,true,LeaseResponseChSize,267,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/lease.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/lease.go#L267,
coreos/etcd,KeepAlive,KeepAlive,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/lease.go:333:9 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/lease.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/lease.go#L0,
coreos/etcd,Watch,Watch,Chan in for,false,,324,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L324,
coreos/etcd,Watch,Watch,WaitGroup in for,false,,328,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L328,
coreos/etcd,Watch,Watch,WaitGroup in for,false,,330,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L330,
coreos/etcd,Watch,Watch,WaitGroup in for,false,,331,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L331,
coreos/etcd,Watch,Watch,Chan in for,false,,339,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L339,
coreos/etcd,Watch,Watch,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go:364:11 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L0,
coreos/etcd,RequestProgress,RequestProgress,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go:422:9 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L0,
coreos/etcd,newWatchClient,waitCancelSubstreams,Func as a add bound,true,Name : len(&{w resuming}),916,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L916,
coreos/etcd,newWatchClient,waitCancelSubstreams,len() as a add bound,true,Name : len(&{w resuming}),916,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L916,
coreos/etcd,newWatchClient,waitCancelSubstreams,Go in for,false,,935,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L935,
coreos/etcd,newWatchClient,waitCancelSubstreams,Go in for,false,,919,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L919,
coreos/etcd,newWatchClient,newWatchClient,Chan in for,false,,900,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L900,
coreos/etcd,newWatchClient,newWatchClient,Go in for,false,,902,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L902,
coreos/etcd,newWatchClient,serveWatchClient,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go:858:10 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/watch.go#L0,
coreos/etcd,stepWithWaitOption,stepWithWaitOption,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/raft/node.go:490:9 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/raft/node.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/raft/node.go#L0,
coreos/etcd,Status,Status,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/raft/node.go:523:9 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/raft/node.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/raft/node.go#L0,
coreos/etcd,restoreIntoIndex,restoreIntoIndex,Var as a chan bound,true,restoreChunkKeys,464,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/mvcc/kvstore.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/mvcc/kvstore.go#L464,
coreos/etcd,restoreIntoIndex,restoreIntoIndex,Map as a spawning for upper bound,true,Name : map[string]*go.etcd.io/etcd/v3/mvcc.keyIndex,475,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/mvcc/kvstore.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/mvcc/kvstore.go#L475,
coreos/etcd,newWatchableStore,newWatchableStore,Integer as a add bound,true,2,94,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/mvcc/watchable_store.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/mvcc/watchable_store.go#L94,
coreos/etcd,Watch,Watch,Var as a spawning for upper bound,true,Name : go.etcd.io/etcd/v3/clientv3.WatchChan,59,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/namespace/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/namespace/watch.go#L59,
coreos/etcd,Watch,Watch,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/namespace/watch.go:70:11 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/namespace/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/clientv3/namespace/watch.go#L0,
coreos/etcd,newRaftNode,newRaftNode,Var as a chan bound,true,maxInFlightMsgSnap,143,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/raft.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/raft.go#L143,
coreos/etcd,NewServer,NewServer,Slice as a spawning for upper bound,true,Name : remotes,607,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/server.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/server.go#L607,
coreos/etcd,NewServer,NewServer,Func as a spawning for upper bound,true,Name : &{cl Members}(),612,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/server.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/server.go#L612,
coreos/etcd,NewServer,NewServer,Could not parse the name of the function at pos /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/server.go:612:20,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/server.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/server.go#L0,
coreos/etcd,LeaseKeepAlive,LeaseKeepAlive,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/v3rpc/lease.go:100:9 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/v3rpc/lease.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/v3rpc/lease.go#L0,
coreos/etcd,Watch,Watch,Integer as a add bound,true,1,177,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/v3rpc/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/v3rpc/watch.go#L177,
coreos/etcd,Watch,Watch,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/v3rpc/watch.go:204:9 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/v3rpc/watch.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/etcdserver/api/v3rpc/watch.go#L0,
coreos/etcd,newPipeStream,newPipeStream,A send on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/adapter/chan_stream.go:158:9 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/adapter/chan_stream.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/adapter/chan_stream.go#L0,
coreos/etcd,NewLeaseProxy,NewLeaseProxy,A receive was found on a channel that could not be parsed : /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/lease.go:69:3,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/lease.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/lease.go#L0,
coreos/etcd,LeaseKeepAlive,LeaseKeepAlive,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/lease.go:218:9 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/lease.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/lease.go#L0,
coreos/etcd,Register,Register,For loop not well formed,false,Init : <nil> Cond : &{0xc0226820c0 19655379 == nil} Post : <nil>,43,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/register.go,https://github.com/coreos/etcd/blob/b7f0f52a16dbf83f18ca1d803f7892d750366a94//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example134145316/proxy/grpcproxy/register.go#L43,
