Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link
erroneousboat/slack-term,handlers++handleMoreTermboxEvents103,handleMoreTermboxEvents,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/erroneousboat--slack-term/handlers/event.go:106:16,false,,0,https://github.com/erroneousboat/slack-term/blob/c19c20a3e5c597d6d60582fcba1a3523415e8fe4/handlers/event.go#L103,c19c20a3e5c597d6d60582fcba1a3523415e8fe4
erroneousboat/slack-term,main++init46,init,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/erroneousboat--slack-term/main.go:73:15,false,,0,https://github.com/erroneousboat/slack-term/blob/c19c20a3e5c597d6d60582fcba1a3523415e8fe4/main.go#L46,c19c20a3e5c597d6d60582fcba1a3523415e8fe4
erroneousboat/slack-term,main++main80,main,MODEL ERROR = Found a waitgroup declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/erroneousboat--slack-term/main.go:92:2,false,,0,https://github.com/erroneousboat/slack-term/blob/c19c20a3e5c597d6d60582fcba1a3523415e8fe4/main.go#L80,c19c20a3e5c597d6d60582fcba1a3523415e8fe4
erroneousboat/slack-term,service++GetChannels77,GetChannels,new WaitGroup,false,Name :wg,137,https://github.com/erroneousboat/slack-term/blob/c19c20a3e5c597d6d60582fcba1a3523415e8fe4/service/slack.go#L77,c19c20a3e5c597d6d60582fcba1a3523415e8fe4
erroneousboat/slack-term,service++GetChannels77,GetChannels,Map as a range bound,false,map[int]map[string]*github.com/erroneousboat/slack-term/service.tempChan,223,https://github.com/erroneousboat/slack-term/blob/c19c20a3e5c597d6d60582fcba1a3523415e8fe4/service/slack.go#L77,c19c20a3e5c597d6d60582fcba1a3523415e8fe4
erroneousboat/slack-term,service++GetChannels77,GetChannels,Map as a range bound,false,map[string]*github.com/erroneousboat/slack-term/service.tempChan,235,https://github.com/erroneousboat/slack-term/blob/c19c20a3e5c597d6d60582fcba1a3523415e8fe4/service/slack.go#L77,c19c20a3e5c597d6d60582fcba1a3523415e8fe4
tj/mmake,installer++Install61,Install,Actual Param,true,paths,0,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Comm Param,true,paths,62,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Func as a chan bound,true,len(paths),62,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,len() as a chan bound,true,len(paths),62,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,new channel,false,Name :done,62,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Comm Param,true,paths,63,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Func as a chan bound,true,len(paths),63,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,len() as a chan bound,true,len(paths),63,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,new channel,false,Name :errs,63,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Comm Param,true,paths,65,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Slice as a spawning range bound,true,paths,65,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Comm Param,false,paths,79,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Func as a for upper bound,false,len(paths),79,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,len() as a for upper bound,false,len(paths),79,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Comm Param,false,0,79,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
tj/mmake,installer++Install61,Install,Integer as a for lower bound,false,0,79,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61,c7cc9d972676d84ee890ad6a1c6183dd708a773f
vulcand/oxy,memmetrics++NewRTMetrics66,NewRTMetrics,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/vulcand--oxy/memmetrics/roundtrip.go:82:18,false,,0,https://github.com/vulcand/oxy/blob/577ef7a2383b14cfef7ea10b29599cb1eb067359/memmetrics/roundtrip.go#L66,577ef7a2383b14cfef7ea10b29599cb1eb067359
vulcand/oxy,forward++serveWebSocket331,serveWebSocket,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/vulcand--oxy/forward/fwd.go:406:28,false,,0,https://github.com/vulcand/oxy/blob/577ef7a2383b14cfef7ea10b29599cb1eb067359/forward/fwd.go#L331,577ef7a2383b14cfef7ea10b29599cb1eb067359
vulcand/oxy,forward++IsWebsocketRequest570,IsWebsocketRequest,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/vulcand--oxy/forward/fwd.go:571:20,false,,0,https://github.com/vulcand/oxy/blob/577ef7a2383b14cfef7ea10b29599cb1eb067359/forward/fwd.go#L570,577ef7a2383b14cfef7ea10b29599cb1eb067359
vulcand/oxy,roundrobin++NewRebalancer109,NewRebalancer,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/vulcand--oxy/roundrobin/rebalancer.go:129:17,false,,0,https://github.com/vulcand/oxy/blob/577ef7a2383b14cfef7ea10b29599cb1eb067359/roundrobin/rebalancer.go#L109,577ef7a2383b14cfef7ea10b29599cb1eb067359
ehazlett/interlock,server++NewServer48,NewServer,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/ehazlett--interlock/server/server.go:114:14,false,,0,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/server/server.go#L48,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,beacon++NewBeacon42,NewBeacon,MODEL ERROR = A range on a channel was found but could not parse channel at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/ehazlett--interlock/ext/beacon/beacon.go:71:3,false,,0,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/beacon/beacon.go#L42,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,main++main11,main,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/ehazlett--interlock/cmd/interlock/main.go:28:15,false,,0,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/cmd/interlock/main.go#L11,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,lb++NewLoadBalancer74,NewLoadBalancer,new channel,false,Name :errChan,91,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/lb/lb.go#L74,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,lb++NewLoadBalancer74,Anonymous0,Range over Chan,,,0,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/lb/lb.go#L74,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,lb++NewLoadBalancer74,NewLoadBalancer,new channel,false,Name :lbUpdateChan,98,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/lb/lb.go#L74,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,lb++NewLoadBalancer74,NewLoadBalancer,new channel,false,Name :proxyNetworkCleanupChan,100,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/lb/lb.go#L74,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,lb++NewLoadBalancer74,Anonymous1,Struct as a range bound,false,UNSUPPORTED,163,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/lb/lb.go#L74,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,lb++NewLoadBalancer74,Anonymous1,Candidate Param,false,ub_for150_0,0,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/lb/lb.go#L74,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,lb++NewLoadBalancer74,Anonymous2,Map as a range bound,false,map[string]string,267,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/lb/lb.go#L74,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
ehazlett/interlock,lb++NewLoadBalancer74,Anonymous2,Range over Chan,,,0,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/lb/lb.go#L74,275b8dcc68ad7d3792364aca23c0dd40f744f7fc
grafana/grafana,cleanup++Run37,Run,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/cleanup/cleanup.go:43:10,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/cleanup/cleanup.go#L37,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,sqleng++Query131,Query,Candidate Param,true,tsdbQuery_Queries,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/sqleng/sql_engine.go#L131,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,sqleng++Query131,Query,new WaitGroup,false,Name :wg,136,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/sqleng/sql_engine.go#L131,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,sqleng++Query131,Query,Comm Param,true,1,163,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/sqleng/sql_engine.go#L131,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,sqleng++Query131,Query,Integer as a add bound,true,1,163,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/sqleng/sql_engine.go#L131,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,sqleng++Query131,Query,Add in for,true,,163,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/sqleng/sql_engine.go#L131,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,sqleng++Query131,Anonymous0,Done in for,false,,166,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/sqleng/sql_engine.go#L131,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,sqleng++Query131,Query,Comm Param,true,tsdbQuery_Queries,138,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/sqleng/sql_engine.go#L131,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,sqleng++Query131,Query,Struct as a spawning range bound,true,UNSUPPORTED,138,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/sqleng/sql_engine.go#L131,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,pluginproxy++NewApiPluginProxy23,NewApiPluginProxy,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/api/pluginproxy/pluginproxy.go:24:14,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/api/pluginproxy/pluginproxy.go#L23,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++Run70,Run,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/plugins/backendplugin/manager.go:72:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L70,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++stop151,stop,Candidate Param,true,m_plugins,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L151,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++stop151,stop,new WaitGroup,false,Name :wg,154,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L151,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++stop151,stop,Comm Param,true,1,156,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L151,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++stop151,stop,Integer as a add bound,true,1,156,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L151,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++stop151,stop,Add in for,true,,156,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L151,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++stop151,Anonymous0,Done in for,false,,158,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L151,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++stop151,stop,Comm Param,true,m_plugins,155,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L151,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++stop151,stop,Struct as a spawning range bound,true,UNSUPPORTED,155,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L151,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++restartKilledProcess388,restartKilledProcess,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/plugins/backendplugin/manager.go:393:10,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/manager.go#L388,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++Send24,Send,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/plugins/backendplugin/resource_response_stream.go:30:9,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/resource_response_stream.go#L24,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,backendplugin++Recv37,Recv,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/plugins/backendplugin/resource_response_stream.go:39:9,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/resource_response_stream.go#L37,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,usagestats++Run54,Run,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/infra/usagestats/service.go:64:10,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/infra/usagestats/service.go#L54,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,grpcplugin++Start50,Start,MODEL ERROR = Found a waitgroup declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/plugins/backendplugin/grpcplugin/grpc_plugin.go:54:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/grpcplugin/grpc_plugin.go#L50,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,notifications++Init39,Init,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/notifications/notifications.go:41:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/notifications/notifications.go#L39,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,notifications++Run76,Run,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/notifications/notifications.go:79:21,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/notifications/notifications.go#L76,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,notifications++sendEmailCommandHandler140,sendEmailCommandHandler,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/notifications/notifications.go:147:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/notifications/notifications.go#L140,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,ngalert++alertingTicker150,alertingTicker,MODEL ERROR = Found a waitgroup declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/ngalert/schedule.go:151:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/ngalert/schedule.go#L150,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,ngalert++getOrCreateInfo236,getOrCreateInfo,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/ngalert/schedule.go:242:3,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/ngalert/schedule.go#L236,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,ngalert++iter278,iter,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/ngalert/schedule.go:281:7,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/ngalert/schedule.go#L278,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,ngalert++keyMap295,keyMap,MODEL ERROR = A range on a channel was found but could not parse channel at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/ngalert/schedule.go:297:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/ngalert/schedule.go#L295,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,elasticsearch++processAggregationDocs293,processAggregationDocs,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/tsdb/elasticsearch/response_parser.go:307:20,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/elasticsearch/response_parser.go#L293,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,parse++emit105,emit,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/expr/mathexp/parse/lex.go:106:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/expr/mathexp/parse/lex.go#L105,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,parse++errorf141,errorf,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/expr/mathexp/parse/lex.go:142:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/expr/mathexp/parse/lex.go#L141,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,parse++nextItem147,nextItem,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/expr/mathexp/parse/lex.go:148:10,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/expr/mathexp/parse/lex.go#L147,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,parse++lex154,lex,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/expr/mathexp/parse/lex.go:155:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/expr/mathexp/parse/lex.go#L154,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,tracing++Run128,Run,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/infra/tracing/tracing.go:129:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/infra/tracing/tracing.go#L128,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,notifiers++Notify191,Notify,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/alerting/notifiers/slack.go:222:17,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/alerting/notifiers/slack.go#L191,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,pluginextensionv2++_Renderer_Render_Handler304,_Renderer_Render_Handler,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/plugins/backendplugin/pluginextensionv2/rendererv2.pb.go:316:13,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/plugins/backendplugin/pluginextensionv2/rendererv2.pb.go#L304,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,retryer++Retry18,Retry,MODEL ERROR = A range on a channel was found but could not parse channel at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/util/retryer/retryer.go:24:2,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/util/retryer/retryer.go#L18,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,graphitebridge++Run170,Run,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/infra/metrics/graphitebridge/graphite.go:175:10,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/infra/metrics/graphitebridge/graphite.go#L170,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,live++Init62,Init,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/live/live.go:148:23,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/live/live.go#L62,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,guardian++MockDashboardGuardian298,MockDashboardGuardian,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/services/guardian/guardian.go:299:8,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/services/guardian/guardian.go#L298,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,azuremonitor++InsightsMetricsResultToFrame15,InsightsMetricsResultToFrame,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/tsdb/azuremonitor/applicationinsights-metrics.go:36:24,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/azuremonitor/applicationinsights-metrics.go#L15,bedd662c0727fbfd02578f84852f5afdfeb4ba19
grafana/grafana,azuremonitor++executeQuery112,executeQuery,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/grafana--grafana/pkg/tsdb/azuremonitor/azure-log-analytics-datasource.go:115:34,false,,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/azuremonitor/azure-log-analytics-datasource.go#L112,bedd662c0727fbfd02578f84852f5afdfeb4ba19
