Model, Opt, #states, Time (ms), Channel Safety Error, Global Deadlock, Error, Comm param info,
erroneousboat--slack-term:service++GetChannels77.pml,0,10,4479,false,false,,,
nsqio--nsq:clusterinfo++GetLookupdTopicProducers240.pml,0,106,5037,false,false,,GetLookupdTopicProducers_lookupdHTTPAddrs = 3,,
nsqio--nsq:clusterinfo++GetLookupdTopicProducers240.pml,0,24,4174,false,false,,GetLookupdTopicProducers_lookupdHTTPAddrs = 1,,
nsqio--nsq:clusterinfo++GetLookupdTopics73.pml,0,11,4459,false,false,,GetLookupdTopics_lookupdHTTPAddrs = 0,,
nsqio--nsq:clusterinfo++GetLookupdTopics73.pml,0,106,4074,false,false,,GetLookupdTopics_lookupdHTTPAddrs = 3,,
nsqio--nsq:clusterinfo++GetLookupdTopics73.pml,0,24,4179,false,false,,GetLookupdTopics_lookupdHTTPAddrs = 1,,
nsqio--nsq:clusterinfo++GetNSQDProducers343.pml,0,11,4167,false,false,,GetNSQDProducers_nsqdHTTPAddrs = 0,,
nsqio--nsq:clusterinfo++GetNSQDProducers343.pml,0,25,4076,false,false,,GetNSQDProducers_nsqdHTTPAddrs = 1,,
nsqio--nsq:clusterinfo++GetNSQDProducers343.pml,0,113,4110,false,false,,GetNSQDProducers_nsqdHTTPAddrs = 3,,
nsqio--nsq:clusterinfo++GetNSQDStats536.pml,0,11,4451,false,false,,GetNSQDStats_producers = 0,,
nsqio--nsq:clusterinfo++GetNSQDStats536.pml,0,106,4210,false,false,,GetNSQDStats_producers = 3,,
nsqio--nsq:clusterinfo++GetNSQDStats536.pml,0,24,4423,false,false,,GetNSQDStats_producers = 1,,
nsqio--nsq:clusterinfo++GetNSQDTopicProducers428.pml,0,24,4306,false,false,,GetNSQDTopicProducers_nsqdHTTPAddrs = 1,,
nsqio--nsq:clusterinfo++GetNSQDTopicProducers428.pml,0,106,4318,false,false,,GetNSQDTopicProducers_nsqdHTTPAddrs = 3,,
nsqio--nsq:clusterinfo++GetNSQDTopicProducers428.pml,0,11,4142,false,false,,GetNSQDTopicProducers_nsqdHTTPAddrs = 0,,
nsqio--nsq:clusterinfo++GetNSQDTopics292.pml,0,11,4239,false,false,,GetNSQDTopics_nsqdHTTPAddrs = 0,,
nsqio--nsq:clusterinfo++GetNSQDTopics292.pml,0,24,4303,false,false,,GetNSQDTopics_nsqdHTTPAddrs = 1,,
nsqio--nsq:clusterinfo++GetNSQDTopics292.pml,0,106,4834,false,false,,GetNSQDTopics_nsqdHTTPAddrs = 3,,
nsqio--nsq:main++main27.pml,0,23,5513,false,false,,main_runtime_GOMAXPROCS4118 = 0,,
nsqio--nsq:main++main27.pml,0,796,5056,false,false,,main_runtime_GOMAXPROCS4118 = 3,,
nsqio--nsq:main++main27.pml,0,48,5184,false,false,,main_runtime_GOMAXPROCS4118 = 1,,
nsqio--nsq:protocol++TCPServer17.pml,0,38,4443,false,false,,ub_for22_0 = 0,,
nsqio--nsq:protocol++TCPServer17.pml,0,451,4489,false,false,,ub_for22_0 = 3,,
nsqio--nsq:protocol++TCPServer17.pml,0,97,4414,false,false,,ub_for22_0 = 1,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,0,25,4869,false,true,,ub_for492_0 = 0,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,1,25,2167,false,true,,ub_for492_0 = 0,int entries=0; ,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,1,25,2154,false,true,,ub_for492_0 = 0,int entries=1; ,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,1,25,2157,false,true,,ub_for492_0 = 0,int entries=3; ,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,0,25,4614,false,true,,ub_for492_0 = 1,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,1,25,2318,false,true,,ub_for492_0 = 1,int entries=0; ,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,1,25,2135,false,true,,ub_for492_0 = 1,int entries=1; ,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,1,25,2233,false,true,,ub_for492_0 = 1,int entries=3; ,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,0,25,4831,false,true,,ub_for492_0 = 3,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,1,25,2242,false,true,,ub_for492_0 = 3,int entries=1; ,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,1,25,2130,false,true,,ub_for492_0 = 3,int entries=0; ,,
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,1,25,2141,false,true,,ub_for492_0 = 3,int entries=3; ,,
gilbertchen--duplicacy:duplicacy++benchmarkRun64.pml,0,402,4992,false,false,,benchmarkRun_chunkCount = 0,benchmarkRun_threads = 3,,
gilbertchen--duplicacy:duplicacy++benchmarkRun64.pml,0,26,4944,false,false,,benchmarkRun_chunkCount = 0,benchmarkRun_threads = 0,,
gilbertchen--duplicacy:duplicacy++benchmarkRun64.pml,0,59,4993,false,false,,benchmarkRun_chunkCount = 0,benchmarkRun_threads = 1,,
gilbertchen--duplicacy:duplicacy++benchmarkRun64.pml,0,47,4981,false,true,,benchmarkRun_chunkCount = 3,benchmarkRun_threads = 0,,
gilbertchen--duplicacy:duplicacy++benchmarkRun64.pml,0,31,4945,false,true,,benchmarkRun_chunkCount = 1,benchmarkRun_threads = 0,,
gilbertchen--duplicacy:duplicacy++benchmarkRun64.pml,0,161,5095,false,false,,benchmarkRun_chunkCount = 1,benchmarkRun_threads = 1,,
gilbertchen--duplicacy:duplicacy++benchmarkRun64.pml,0,1854,4974,false,false,,benchmarkRun_chunkCount = 1,benchmarkRun_threads = 3,,
gilbertchen--duplicacy:duplicacy++benchmarkRun64.pml,0,435,4964,false,false,,benchmarkRun_chunkCount = 3,benchmarkRun_threads = 1,,
gilbertchen--duplicacy:duplicacy++benchmarkRun64.pml,0,8340,4962,false,false,,benchmarkRun_chunkCount = 3,benchmarkRun_threads = 3,,
caffix--amass:resolvers++fetchWildcardType114.pml,0,6,4406,false,true,,,
caffix--amass:systems++setupResolvers286.pml,0,16,4609,false,true,,setupResolvers_addrs = 0,,
caffix--amass:systems++setupResolvers286.pml,1,16,2104,false,true,,setupResolvers_addrs = 0,int l=1; ,,
caffix--amass:systems++setupResolvers286.pml,1,16,2095,false,true,,setupResolvers_addrs = 0,int l=3; ,,
caffix--amass:systems++setupResolvers286.pml,1,18,2088,false,false,,setupResolvers_addrs = 0,int l=0; ,,
caffix--amass:systems++setupResolvers286.pml,0,39,4593,false,true,,setupResolvers_addrs = 1,,
caffix--amass:systems++setupResolvers286.pml,1,40,2792,false,false,,setupResolvers_addrs = 1,int l=0; ,,
caffix--amass:systems++setupResolvers286.pml,1,69,2080,false,false,,setupResolvers_addrs = 1,int l=1; ,,
caffix--amass:systems++setupResolvers286.pml,1,39,2247,false,true,,setupResolvers_addrs = 1,int l=3; ,,
caffix--amass:systems++setupResolvers286.pml,0,85,5760,false,true,,setupResolvers_addrs = 3,,
caffix--amass:systems++setupResolvers286.pml,1,1200,2238,false,false,,setupResolvers_addrs = 3,int l=1; ,,
caffix--amass:systems++setupResolvers286.pml,1,2309,3325,false,false,,setupResolvers_addrs = 3,int l=3; ,,
caffix--amass:systems++setupResolvers286.pml,1,258,2276,false,false,,setupResolvers_addrs = 3,int l=0; ,,
kubernetes--kops:fi++forkJoin166.pml,0,13,4978,false,false,,forkJoin_tasks = 0,,
kubernetes--kops:fi++forkJoin166.pml,0,25,4572,false,false,,forkJoin_tasks = 1,,
kubernetes--kops:fi++forkJoin166.pml,0,101,4252,false,false,,forkJoin_tasks = 3,,
kubernetes--kops:gossip++Start53.pml,0,88,4583,false,false,,,
kubernetes--kops:instancegroups++rollingUpdateInstanceGroup76.pml,0,the model is not executable,,,,,
kubernetes--kops:instancegroups++rollingUpdateInstanceGroup76.pml,0,the model is not executable,,,,,
kubernetes--kops:instancegroups++rollingUpdateInstanceGroup76.pml,0,the model is not executable,,,,,
kubernetes--kops:instancegroups++rollingUpdateInstanceGroup76.pml,0,the model is not executable,,,,,
kubernetes--kops:instancegroups++rollingUpdateInstanceGroup76.pml,0,the model is not executable,,,,,
kubernetes--kops:instancegroups++rollingUpdateInstanceGroup76.pml,0,the model is not executable,,,,,
kubernetes--kops:instancegroups++rollingUpdateInstanceGroup76.pml,0,the model is not executable,,,,,
kubernetes--kops:instancegroups++rollingUpdateInstanceGroup76.pml,0,the model is not executable,,,,,
kubernetes--kops:instancegroups++rollingUpdateInstanceGroup76.pml,0,the model is not executable,,,,,
kubernetes--kops:vfs++bruteforceBucketLocation283.pml,0,15,4677,false,false,,bruteforceBucketLocation_regions_Regions = 0,,
kubernetes--kops:vfs++bruteforceBucketLocation283.pml,0,55,4965,false,false,,bruteforceBucketLocation_regions_Regions = 1,,
kubernetes--kops:vfs++bruteforceBucketLocation283.pml,0,463,4726,false,false,,bruteforceBucketLocation_regions_Regions = 3,,
uber--prototool:file++walkAndGetAllProtoFiles213.pml,0,23,5109,false,false,,,
uber--prototool:protoc++Compile103.pml,0,18,4754,false,true,,Compile_runtime_NumCPU13036 = 0,Compile_cmdMetas = 3,,
uber--prototool:protoc++Compile103.pml,0,21,4870,false,false,,Compile_runtime_NumCPU13036 = 0,Compile_cmdMetas = 0,,
uber--prototool:protoc++Compile103.pml,0,18,4787,false,true,,Compile_runtime_NumCPU13036 = 0,Compile_cmdMetas = 1,,
uber--prototool:protoc++Compile103.pml,0,582,4688,false,false,,Compile_runtime_NumCPU13036 = 3,Compile_cmdMetas = 3,,
uber--prototool:protoc++Compile103.pml,0,22,5525,false,false,,Compile_runtime_NumCPU13036 = 3,Compile_cmdMetas = 0,,
uber--prototool:protoc++Compile103.pml,0,44,4589,false,false,,Compile_runtime_NumCPU13036 = 3,Compile_cmdMetas = 1,,
uber--prototool:protoc++Compile103.pml,0,333,4714,false,false,,Compile_runtime_NumCPU13036 = 1,Compile_cmdMetas = 3,,
uber--prototool:protoc++Compile103.pml,0,22,4976,false,false,,Compile_runtime_NumCPU13036 = 1,Compile_cmdMetas = 0,,
uber--prototool:protoc++Compile103.pml,0,44,4847,false,false,,Compile_runtime_NumCPU13036 = 1,Compile_cmdMetas = 1,,
robertkrimen--otto:main++main105.pml,0,the model is not executable,,,,,
robertkrimen--otto:main++main105.pml,0,the model is not executable,,,,,
robertkrimen--otto:main++main105.pml,0,the model is not executable,,,,,
youtube--doorman:configuration++Etcd56.pml,0,24,5416,false,true,,,
gruntwork-io--terratest:packer++BuildArtifactsE53.pml,0,13,4325,false,false,,BuildArtifactsE_artifactNameToOptions = 0,,
gruntwork-io--terratest:packer++BuildArtifactsE53.pml,0,21,4037,false,false,,BuildArtifactsE_artifactNameToOptions = 1,,
gruntwork-io--terratest:packer++BuildArtifactsE53.pml,0,49,4011,false,false,,BuildArtifactsE_artifactNameToOptions = 3,,
gruntwork-io--terratest:parser++SpawnParsers17.pml,0,23,4754,false,false,,,
gruntwork-io--terratest:retry++DoInBackgroundUntilStopped165.pml,0,11,4407,false,false,,,
fatedier--frp:sub++init79.pml,0,5,4389,false,false,,,
helm--helm:downloader++parallelRepoUpdate645.pml,0,9,4229,false,false,,parallelRepoUpdate_repos = 0,,
helm--helm:downloader++parallelRepoUpdate645.pml,0,25,4153,false,false,,parallelRepoUpdate_repos = 1,,
helm--helm:downloader++parallelRepoUpdate645.pml,0,139,4331,false,false,,parallelRepoUpdate_repos = 3,,
helm--helm:kube++perform343.pml,0,19,5124,false,false,,perform_infos = 0,,
helm--helm:kube++perform343.pml,0,55,5169,false,false,,perform_infos = 1,,
helm--helm:kube++perform343.pml,0,47,4990,false,true,,perform_infos = 3,,
helm--helm:main++updateCharts85.pml,0,9,4348,false,false,,updateCharts_repos = 0,,
helm--helm:main++updateCharts85.pml,0,21,4159,false,false,,updateCharts_repos = 1,,
helm--helm:main++updateCharts85.pml,0,97,4049,false,false,,updateCharts_repos = 3,,
yahoo--gryffin:distance++Fingerprint18.pml,0,the model is not executable,,,,,
inconshreveable--ngrok:client++doShutdown101.pml,0,5,4179,false,true,,doShutdown_ctl_views = 0,,
inconshreveable--ngrok:client++doShutdown101.pml,0,5,3967,false,true,,doShutdown_ctl_views = 1,,
inconshreveable--ngrok:client++doShutdown101.pml,0,5,3984,false,true,,doShutdown_ctl_views = 3,,
laurent22--massren:main++processFileActions538.pml,0,45,4929,false,false,,processFileActions_fileActions = 3,,
laurent22--massren:main++processFileActions538.pml,0,45,4899,false,false,,processFileActions_fileActions = 1,,
laurent22--massren:main++processFileActions538.pml,0,14,4686,false,false,,processFileActions_fileActions = 0,,
anthonynsimon--bild:parallel++Line15.pml,0,22,4051,false,false,,ub_for23_0 = 0,,
anthonynsimon--bild:parallel++Line15.pml,0,47,4031,false,false,,ub_for23_0 = 1,,
anthonynsimon--bild:parallel++Line15.pml,0,201,3959,false,false,,ub_for23_0 = 3,,
fireworq--fireworq:jqtest++subtestAsyncDelete1555.pml,0,36,4508,false,false,,,
fireworq--fireworq:jqtest++subtestAsyncPop1532.pml,0,12,4362,false,false,,,
fireworq--fireworq:jqtest++subtestAsyncUpdate1605.pml,0,84,4898,false,false,,,
dzhou121--gonvim:editor++drawBorder219.pml,0,22,4388,false,false,,,
weaveworks--weave:ipam++Allocate292.pml,0,4,4522,false,true,,,
weaveworks--weave:ipam++Claim316.pml,0,4,4357,false,true,,,
weaveworks--weave:ipam++Prime283.pml,0,4,4255,false,true,,,
weaveworks--weave:plugin++run62.pml,0,22,4566,false,true,,,
weaveworks--weave:proxy++Serve285.pml,0,11,4428,false,false,,Serve_listeners = 0,,
weaveworks--weave:proxy++Serve285.pml,0,24,4458,false,false,,Serve_listeners = 1,,
weaveworks--weave:proxy++Serve285.pml,0,190,4435,false,false,,Serve_listeners = 3,,
weaveworks--weave:proxy++doRawStream72.pml,0,31,4008,false,false,,,
burke--zeus:processtree++forceKillPid437.pml,0,23,4427,false,true,,,
schollz--find3:api++AnalyzeSensorData56.pml,0,17,6388,false,true,,,
schollz--find3:api++findBestAlgorithm177.pml,0,1939,4803,false,false,,findBestAlgorithm_datas = 1,findBestAlgorithm_workers = 3,,
schollz--find3:api++findBestAlgorithm177.pml,0,36,4704,false,true,,findBestAlgorithm_datas = 1,findBestAlgorithm_workers = 0,,
schollz--find3:api++findBestAlgorithm177.pml,0,221,4641,false,false,,findBestAlgorithm_datas = 1,findBestAlgorithm_workers = 1,,
schollz--find3:api++findBestAlgorithm177.pml,0,28,4664,false,false,,findBestAlgorithm_datas = 0,findBestAlgorithm_workers = 0,,
schollz--find3:api++findBestAlgorithm177.pml,0,107,4665,false,false,,findBestAlgorithm_datas = 0,findBestAlgorithm_workers = 3,,
schollz--find3:api++findBestAlgorithm177.pml,0,40,5526,false,false,,findBestAlgorithm_datas = 0,findBestAlgorithm_workers = 1,,
schollz--find3:api++findBestAlgorithm177.pml,0,52,4625,false,true,,findBestAlgorithm_datas = 3,findBestAlgorithm_workers = 0,,
schollz--find3:api++findBestAlgorithm177.pml,0,141358,4788,false,false,,findBestAlgorithm_datas = 3,findBestAlgorithm_workers = 3,,
schollz--find3:api++findBestAlgorithm177.pml,0,1297,4706,false,false,,findBestAlgorithm_datas = 3,findBestAlgorithm_workers = 1,,
golang--glog:glog++timeoutFlush746.pml,0,37,4396,false,false,,,
gomatcha--matcha:cmd++Bind64.pml,0,61,4971,false,false,,Bind_envs = 0,,
gomatcha--matcha:cmd++Bind64.pml,0,55,4958,false,true,,Bind_envs = 1,,
gomatcha--matcha:cmd++Bind64.pml,0,139,4824,false,true,,Bind_envs = 3,,
open-falcon--falcon-plus:api++init47.pml,0,12,4188,false,false,,,
open-falcon--falcon-plus:backend_pool++Call70.pml,0,42,4458,false,false,,,
open-falcon--falcon-plus:backend_pool++Send91.pml,0,41,4377,false,false,,,
open-falcon--falcon-plus:collector++collectDataOnce61.pml,0,36,4476,false,true,,collectDataOnce_batchCnt = 0,ub_for82_1 = 3,,
open-falcon--falcon-plus:collector++collectDataOnce61.pml,0,42,5371,false,false,,collectDataOnce_batchCnt = 1,ub_for82_1 = 0,,
open-falcon--falcon-plus:collector++collectDataOnce61.pml,0,53,4563,false,true,,collectDataOnce_batchCnt = 1,ub_for82_1 = 3,,
open-falcon--falcon-plus:collector++collectDataOnce61.pml,0,24,4477,false,false,,collectDataOnce_batchCnt = 0,ub_for82_1 = 0,,
open-falcon--falcon-plus:collector++collectDataOnce61.pml,0,28,5652,false,true,,collectDataOnce_batchCnt = 0,ub_for82_1 = 1,,
open-falcon--falcon-plus:collector++collectDataOnce61.pml,0,121,4573,false,false,,collectDataOnce_batchCnt = 1,ub_for82_1 = 1,,
open-falcon--falcon-plus:collector++collectDataOnce61.pml,0,2241,4659,false,false,,collectDataOnce_batchCnt = 3,ub_for82_1 = 3,,
open-falcon--falcon-plus:collector++collectDataOnce61.pml,0,31,4522,false,true,,collectDataOnce_batchCnt = 3,ub_for82_1 = 0,,
open-falcon--falcon-plus:collector++collectDataOnce61.pml,0,50,4454,false,true,,collectDataOnce_batchCnt = 3,ub_for82_1 = 1,,
open-falcon--falcon-plus:graph++Info217.pml,0,45,4435,false,false,,,
open-falcon--falcon-plus:graph++Last270.pml,0,45,4434,false,false,,,
open-falcon--falcon-plus:graph++LastRaw315.pml,0,45,4433,false,false,,,
open-falcon--falcon-plus:graph++QueryOne81.pml,0,47,4422,false,false,,,
pachyderm--pachyderm:chunk++serialCallback55.pml,0,5,4351,false,false,,,
pachyderm--pachyderm:collection++runSTM93.pml,0,52,4438,false,false,,,
pachyderm--pachyderm:datum++newDatumStream255.pml,0,27,4293,false,false,,,
pachyderm--pachyderm:fileset++NewIterator105.pml,0,27,4676,false,false,,,
pachyderm--pachyderm:require++NoErrorWithinT400.pml,0,14,4311,false,true,,,
pachyderm--pachyderm:require++NoErrorWithinTRetry420.pml,0,42,4415,false,false,,,
pachyderm--pachyderm:work++RunTaskBlock107.pml,0,7,4273,false,true,,,
pachyderm--pachyderm:work++runSubtaskBlock40.pml,0,4,4219,false,true,,,
davyxu--cellnet:proc++WaitMessage29.pml,0,5,4730,false,true,,,
davyxu--cellnet:rpc++CallSync8.pml,0,10,5476,false,false,,,
disintegration--gift:gift++parallelize12.pml,0,6,3914,false,false,,,
hashicorp--terraform:command++interactiveGetTokenByCode279.pml,0,28,4461,false,true,,,
hashicorp--terraform:slowmessage++Do16.pml,0,35,4490,false,false,,,
prasmussen--gdrive:drive++prepareSyncFiles44.pml,0,16,4484,false,true,,,
victorcoder--dkron:dkron++Run12.pml,0,19,4214,false,false,,Run_filterMap = 0,,
victorcoder--dkron:dkron++Run12.pml,0,31,3926,false,false,,Run_filterMap = 1,,
victorcoder--dkron:dkron++Run12.pml,0,107,3995,false,false,,Run_filterMap = 3,,
pulumi--pulumi:deploy++ExecuteParallel126.pml,0,29,4452,false,false,,ExecuteParallel_antichain = 0,,
pulumi--pulumi:deploy++ExecuteParallel126.pml,0,36,4541,false,false,,ExecuteParallel_antichain = 1,,
pulumi--pulumi:deploy++ExecuteParallel126.pml,0,58,4479,false,false,,ExecuteParallel_antichain = 3,,
pulumi--pulumi:deploytest++Run47.pml,0,17,4376,false,false,,,
pulumi--pulumi:operations++GetLogs133.pml,0,24,4895,false,false,,GetLogs_ops_resource_Children = 0,,
pulumi--pulumi:operations++GetLogs133.pml,0,41,4578,false,false,,GetLogs_ops_resource_Children = 1,,
pulumi--pulumi:operations++GetLogs133.pml,0,427,4640,false,false,,GetLogs_ops_resource_Children = 3,,
pulumi--pulumi:operations++getLogsForLogGroupsConcurrently159.pml,0,12,4484,false,false,,getLogsForLogGroupsConcurrently_logGroups = 0,,
pulumi--pulumi:operations++getLogsForLogGroupsConcurrently159.pml,0,42,4448,false,false,,getLogsForLogGroupsConcurrently_logGroups = 1,,
pulumi--pulumi:operations++getLogsForLogGroupsConcurrently159.pml,0,636,4580,false,false,,getLogsForLogGroupsConcurrently_logGroups = 3,,
golang--mobile:testpkg++GoroutineCallback300.pml,0,15,4386,false,false,,,
gomodule--redigo:redis++DialContext223.pml,0,54,4472,false,false,,,
gomodule--redigo:redisx++Receive90.pml,0,9,4346,false,true,,,
cihub--seelog:seelog++getOpenFilesByDirectoryAsync232.pml,0,42,4585,false,false,,getOpenFilesByDirectoryAsync_n = 0,,
cihub--seelog:seelog++getOpenFilesByDirectoryAsync232.pml,0,60,4592,false,false,,getOpenFilesByDirectoryAsync_n = 1,,
cihub--seelog:seelog++getOpenFilesByDirectoryAsync232.pml,0,220,4594,false,false,,getOpenFilesByDirectoryAsync_n = 3,,
go-gitea--gitea:git++GetCommitFileStatus494.pml,0,7,4361,false,true,,,
go-gitea--gitea:pipeline++FindLFSFile40.pml,0,the model is not executable,,,,,
go-gitea--gitea:pull++LFSPush21.pml,0,the model is not executable,,,,,
go-gitea--gitea:queue++FlushWithContext194.pml,0,138,4596,false,false,,,
go-gitea--gitea:queue++NewWorkerPool49.pml,0,6,4153,false,false,,NewWorkerPool_config_QueueLength = 0,,
go-gitea--gitea:queue++NewWorkerPool49.pml,0,7,4201,false,false,,NewWorkerPool_config_QueueLength = 1,,
go-gitea--gitea:queue++NewWorkerPool49.pml,0,7,4230,false,false,,NewWorkerPool_config_QueueLength = 3,,
CodisLabs--codis:main++Run124.pml,0,the model is not executable,,,,,
CodisLabs--codis:main++Run124.pml,0,the model is not executable,,,,,
CodisLabs--codis:main++Run124.pml,0,the model is not executable,,,,,
CodisLabs--codis:topom++newProxyStats115.pml,0,21,4779,false,false,,,
CodisLabs--codis:topom++newRedisStats27.pml,0,21,4595,false,false,,,
puma--puma-dev:devtest++WithStdoutCaptured90.pml,0,12,6965,false,false,,,
nanobox-io--nanobox:log++newMistClient184.pml,0,39,5111,false,true,,,
soundcloud--roshi:cluster++Delete249.pml,0,12,4838,false,false,,Delete_m = 0,,
soundcloud--roshi:cluster++Delete249.pml,0,53,5032,false,false,,Delete_m = 1,,
soundcloud--roshi:cluster++Delete249.pml,0,1032,4722,false,false,,Delete_m = 3,,
soundcloud--roshi:cluster++Insert152.pml,0,53,5163,false,false,,Insert_m = 1,,
soundcloud--roshi:cluster++Insert152.pml,0,1032,4616,false,false,,Insert_m = 3,,
soundcloud--roshi:cluster++Insert152.pml,0,12,4856,false,false,,Insert_m = 0,,
rakyll--boom:boomer++runWorkers149.pml,0,13,4705,false,false,,runWorkers_b_C = 0,,
rakyll--boom:boomer++runWorkers149.pml,0,21,4109,false,false,,runWorkers_b_C = 1,,
rakyll--boom:boomer++runWorkers149.pml,0,58,4116,false,false,,runWorkers_b_C = 3,,
tsuru--tsuru:app++Units1901.pml,0,17,4423,false,false,,Units_provMap = 0,,
tsuru--tsuru:app++Units1901.pml,0,19,4690,false,false,,Units_provMap = 1,,
tsuru--tsuru:app++Units1901.pml,0,19,4495,false,false,,Units_provMap = 3,,
tsuru--tsuru:applog++List53.pml,0,33,4485,false,false,,List_requests = 0,,
tsuru--tsuru:applog++List53.pml,0,39,4521,false,false,,List_requests = 1,,
tsuru--tsuru:applog++List53.pml,0,39,4778,false,false,,List_requests = 3,,
tsuru--tsuru:autoscale++addMultipleNodes336.pml,0,28,5170,false,false,,addMultipleNodes_count = 0,,
tsuru--tsuru:autoscale++addMultipleNodes336.pml,0,32,4452,false,false,,addMultipleNodes_count = 1,,
tsuru--tsuru:autoscale++addMultipleNodes336.pml,0,32,4333,false,false,,addMultipleNodes_count = 3,,
tsuru--tsuru:autoscale++removeMultipleNodes399.pml,0,18,4372,false,false,,removeMultipleNodes_chosenNodes = 0,,
tsuru--tsuru:autoscale++removeMultipleNodes399.pml,0,20,4732,false,false,,removeMultipleNodes_chosenNodes = 1,,
tsuru--tsuru:autoscale++removeMultipleNodes399.pml,0,20,4564,false,false,,removeMultipleNodes_chosenNodes = 3,,
tsuru--tsuru:client++DoLimited780.pml,0,33,4447,false,false,,DoLimited_n = 1,DoLimited_limit = 3,,
tsuru--tsuru:client++DoLimited780.pml,0,32,4444,false,false,,DoLimited_n = 1,DoLimited_limit = 0,,
tsuru--tsuru:client++DoLimited780.pml,0,30,4694,false,false,,DoLimited_n = 0,DoLimited_limit = 3,,
tsuru--tsuru:client++DoLimited780.pml,0,30,4317,false,false,,DoLimited_n = 0,DoLimited_limit = 1,,
tsuru--tsuru:client++DoLimited780.pml,0,33,4315,false,false,,DoLimited_n = 1,DoLimited_limit = 1,,
tsuru--tsuru:client++DoLimited780.pml,0,32,4349,false,false,,DoLimited_n = 3,DoLimited_limit = 0,,
